venta_id,fecha_venta,cliente_id,nombre,apellido,email,genero,fecha_registro,region,pais,edad,ingreso_mensual,cliente_activo,producto_id,producto,categoria_id,nombre_categoria,cantidad,precio_unitario,total_venta,canal_venta
2025-964,2025-02-08,164,María,González,maría.gonzález164@mail.cl,Femenino,2024-10-06,Coquimbo,Chile,45.0,1062288.0,False,5,Audífonos,2,Accesorios,2,693725,1387450,Tienda Física
2025-965,2025-04-28,56,Francisca,Soto,francisca.soto56@mail.cl,Masculino,2024-12-13,Coquimbo,Chile,54.0,1662208.0,False,4,Monitor,1,Tecnología,1,641581,641581,Tienda Física
2025-966,2025-12-24,180,Sebastián,Soto,sebastián.soto180@mail.cl,Femenino,2024-11-06,Coquimbo,Chile,55.0,1152665.0,False,3,Teclado,2,Accesorios,3,239171,717513,Tienda Física
2025-967,2025-11-27,22,Rodrigo,Contreras,rodrigo.contreras22@mail.cl,Masculino,2023-08-01,Valparaíso,Chile,23.0,2430267.0,False,1,Notebook,1,Tecnología,2,97132,194264,Tienda Física
2025-968,2025-01-07,103,Camila,Espinoza,camila.espinoza103@mail.cl,Masculino,2024-05-30,Biobío,Chile,,1584763.0,True,3,Teclado,2,Accesorios,3,510585,1531755,App
2025-969,2025-03-31,240,Andrés,Espinoza,andrés.espinoza240@mail.cl,Femenino,2022-07-18,Valparaíso,Chile,61.0,1786836.0,False,1,Notebook,1,Tecnología,1,695388,695388,Tienda Física
2025-970,2025-12-11,292,Diego,Araya,diego.araya292@mail.cl,Masculino,2024-03-03,Valparaíso,Chile,,1396782.0,False,4,Monitor,1,Tecnología,1,409489,409489,Web
2025-971,2025-04-24,93,Daniela,Soto,daniela.soto93@mail.cl,Femenino,2023-10-30,RM,Chile,45.0,2063299.0,False,4,Monitor,1,Tecnología,4,358058,1432232,Tienda Física
2025-972,2025-08-20,223,Diego,Morales,diego.morales223@mail.cl,Masculino,2024-04-05,Coquimbo,Chile,48.0,1071926.0,False,1,Notebook,1,Tecnología,4,712121,2848484,Web
2025-973,2025-01-23,201,Valentina,Martínez,valentina.martínez201@mail.cl,Masculino,2023-12-23,Coquimbo,Chile,62.0,1103561.0,False,6,Tablet,1,Tecnología,3,592296,1776888,Web
2025-974,2025-04-19,85,Camila,Díaz,camila.díaz85@mail.cl,Femenino,2023-03-21,RM,Chile,56.0,2191738.0,False,5,Audífonos,2,Accesorios,4,201285,805140,Web
2025-975,2025-06-05,141,Rodrigo,Soto,rodrigo.soto141@mail.cl,Masculino,2024-11-12,Coquimbo,Chile,50.0,1698744.0,True,3,Teclado,2,Accesorios,1,388226,388226,Tienda Física
2025-976,2025-11-23,47,Rodrigo,González,rodrigo.gonzález47@mail.cl,Femenino,2022-06-30,Coquimbo,Chile,50.0,1148307.0,True,6,Tablet,1,Tecnología,4,2894586,11578344,App
2025-977,2025-06-16,109,Juan,Silva,juan.silva109@mail.cl,Masculino,2024-10-16,RM,Chile,59.0,753490.0,True,5,Audífonos,2,Accesorios,3,58113,174339,App
2025-978,2025-04-01,52,Francisca,Rojas,francisca.rojas52@mail.cl,Femenino,2024-07-09,Valparaíso,Chile,24.0,720984.0,False,1,Notebook,1,Tecnología,2,553056,1106112,App
2025-979,2025-08-26,204,Rodrigo,Espinoza,rodrigo.espinoza204@mail.cl,Masculino,2024-01-18,Valparaíso,Chile,,1345038.0,True,6,Tablet,1,Tecnología,3,191383,574149,Tienda Física
2025-980,2025-05-03,64,Diego,Soto,diego.soto64@mail.cl,Masculino,2024-12-28,RM,Chile,47.0,578781.0,False,6,Tablet,1,Tecnología,1,267137,267137,Web
2025-981,2025-01-19,208,Andrés,López,andrés.lópez208@mail.cl,Masculino,2022-03-02,RM,Chile,23.0,2204742.0,False,6,Tablet,1,Tecnología,2,549828,1099656,Web
2025-982,2025-04-10,105,Carolina,González,carolina.gonzález105@mail.cl,Femenino,2022-08-24,Coquimbo,Chile,47.0,1848346.0,True,2,Mouse,2,Accesorios,3,783931,2351793,Tienda Física
2025-983,2025-03-14,79,Camila,Rojas,camila.rojas79@mail.cl,Femenino,2022-05-24,Coquimbo,Chile,52.0,2175659.0,True,2,Mouse,2,Accesorios,4,243867,975468,Web
2025-984,2025-08-12,103,Camila,Espinoza,camila.espinoza103@mail.cl,Masculino,2024-05-30,Biobío,Chile,,1584763.0,True,6,Tablet,1,Tecnología,2,423811,847622,Tienda Física
2025-985,2025-08-18,226,María,Araya,maría.araya226@mail.cl,Femenino,2024-05-05,Biobío,Chile,65.0,702053.0,True,6,Tablet,1,Tecnología,1,715853,715853,Web
2025-986,2025-05-24,210,Camila,Morales,camila.morales210@mail.cl,Femenino,2024-06-03,Biobío,Chile,63.0,1363561.0,True,1,Notebook,1,Tecnología,4,68453,273812,Tienda Física
2025-987,2025-05-01,184,Andrés,González,andrés.gonzález184@mail.cl,Masculino,2023-11-24,Valparaíso,Chile,43.0,,True,4,Monitor,1,Tecnología,1,581386,581386,Web
2025-988,2025-05-17,279,Valentina,Valenzuela,valentina.valenzuela279@mail.cl,Femenino,2022-11-07,Araucanía,Chile,60.0,1112297.0,False,2,Mouse,2,Accesorios,3,634860,1904580,App
2025-989,2025-10-05,46,Constanza,Flores,constanza.flores46@mail.cl,Femenino,2023-06-02,RM,Chile,,2368836.0,False,3,Teclado,2,Accesorios,4,78274,313096,App
2025-990,2025-10-20,39,Daniela,Díaz,daniela.díaz39@mail.cl,Femenino,2023-05-25,Araucanía,Chile,42.0,1267836.0,False,2,Mouse,2,Accesorios,2,287834,575668,App
2025-991,2025-06-10,104,Daniela,Contreras,daniela.contreras104@mail.cl,Femenino,2022-09-07,Coquimbo,Chile,20.0,1118362.0,False,3,Teclado,2,Accesorios,2,700091,1400182,App
2025-992,2025-04-23,242,Felipe,González,felipe.gonzález242@mail.cl,Femenino,2023-06-05,RM,Chile,39.0,2340117.0,True,6,Tablet,1,Tecnología,2,638758,1277516,App
2025-993,2025-04-28,135,Rodrigo,Silva,rodrigo.silva135@mail.cl,Femenino,2022-11-17,RM,Chile,26.0,2485296.0,True,1,Notebook,1,Tecnología,1,742154,742154,App
2025-994,2025-04-23,212,Diego,Pérez,diego.pérez212@mail.cl,Femenino,2024-12-06,RM,Chile,26.0,,False,4,Monitor,1,Tecnología,4,250491,1001964,App
2025-995,2025-11-11,273,Diego,Díaz,diego.díaz273@mail.cl,Femenino,2024-03-07,Valparaíso,Chile,52.0,717285.0,True,2,Mouse,2,Accesorios,3,768271,2304813,App
2025-996,2025-04-18,45,Rodrigo,Rojas,rodrigo.rojas45@mail.cl,Femenino,2023-07-01,Biobío,Chile,34.0,2260427.0,False,3,Teclado,2,Accesorios,3,726605,2179815,Tienda Física
2025-997,2025-08-16,177,Juan,Muñoz,juan.muñoz177@mail.cl,Masculino,2023-06-10,Valparaíso,Chile,19.0,1262092.0,True,2,Mouse,2,Accesorios,3,262773,788319,App
2025-998,2025-06-24,190,Daniela,López,daniela.lópez190@mail.cl,Masculino,2024-11-28,RM,Chile,67.0,927236.0,False,2,Mouse,2,Accesorios,4,190580,762320,Web
2025-999,2025-12-26,232,Juan,Soto,juan.soto232@mail.cl,Masculino,2022-03-20,Biobío,Chile,28.0,1315673.0,True,6,Tablet,1,Tecnología,4,713700,2854800,Tienda Física
2025-1000,2025-06-30,82,Sebastián,López,sebastián.lópez82@mail.cl,Femenino,2023-05-07,Antofagasta,Chile,55.0,1025830.0,False,3,Teclado,2,Accesorios,4,169826,679304,Tienda Física
2026-001,2026-01-26,280,María,Muñoz,maría.muñoz280@mail.cl,Masculino,2022-10-30,Coquimbo,Chile,29.0,1860858.0,False,5,Audífonos,2,Accesorios,4,70653,282612,App
2026-002,2026-03-09,273,Diego,Díaz,diego.díaz273@mail.cl,Femenino,2024-03-07,Valparaíso,Chile,52.0,717285.0,True,4,Monitor,1,Tecnología,1,245068,245068,Tienda Física
2026-003,2026-11-26,196,Felipe,López,felipe.lópez196@mail.cl,Masculino,2022-09-07,RM,Chile,32.0,1164180.0,True,1,Notebook,1,Tecnología,3,761938,2285814,Tienda Física
2026-004,2026-03-30,258,Carolina,López,carolina.lópez258@mail.cl,Masculino,2022-02-04,RM,Chile,32.0,2040448.0,True,1,Notebook,1,Tecnología,2,399913,799826,Tienda Física
2026-005,2026-03-30,27,Juan,Pérez,juan.pérez27@mail.cl,Masculino,2024-08-09,RM,Chile,66.0,725281.0,False,2,Mouse,2,Accesorios,2,621516,1243032,Tienda Física
2026-006,2026-10-24,196,Felipe,López,felipe.lópez196@mail.cl,Masculino,2022-09-07,RM,Chile,32.0,1164180.0,True,5,Audífonos,2,Accesorios,3,755742,2267226,App
2026-007,2026-12-05,114,Pedro,Morales,pedro.morales114@mail.cl,Masculino,2023-11-03,RM,Chile,68.0,1965746.0,True,2,Mouse,2,Accesorios,3,392601,1177803,App
2026-008,2026-06-18,177,Juan,Muñoz,juan.muñoz177@mail.cl,Masculino,2023-06-10,Valparaíso,Chile,19.0,1262092.0,True,3,Teclado,2,Accesorios,2,354950,709900,Tienda Física
2026-009,2026-07-30,199,Daniela,Rojas,daniela.rojas199@mail.cl,Femenino,2022-07-07,Coquimbo,Chile,,634055.0,False,4,Monitor,1,Tecnología,2,87271,174542,App
2026-010,2026-02-17,23,Carolina,Díaz,carolina.díaz23@mail.cl,Femenino,2022-07-09,RM,Chile,44.0,2003165.0,True,5,Audífonos,2,Accesorios,4,4555280,18221120,App
2026-011,2026-12-22,169,Pedro,González,pedro.gonzález169@mail.cl,Femenino,2024-10-03,Valparaíso,Chile,52.0,534911.0,False,3,Teclado,2,Accesorios,3,451144,1353432,Web
2026-012,2026-11-23,244,Diego,Muñoz,diego.muñoz244@mail.cl,Femenino,2022-12-04,Coquimbo,Chile,48.0,1393093.0,False,3,Teclado,2,Accesorios,3,141832,425496,Tienda Física
2026-013,2026-01-13,110,Diego,Flores,diego.flores110@mail.cl,Femenino,2022-05-18,Antofagasta,Chile,27.0,2059312.0,False,3,Teclado,2,Accesorios,4,141436,565744,App
2026-014,2026-08-09,280,María,Muñoz,maría.muñoz280@mail.cl,Masculino,2022-10-30,Coquimbo,Chile,29.0,1860858.0,False,1,Notebook,1,Tecnología,2,673299,1346598,Web
2026-015,2026-10-01,46,Constanza,Flores,constanza.flores46@mail.cl,Femenino,2023-06-02,RM,Chile,,2368836.0,False,3,Teclado,2,Accesorios,4,630448,2521792,Web
2026-016,2026-05-04,103,Camila,Espinoza,camila.espinoza103@mail.cl,Masculino,2024-05-30,Biobío,Chile,,1584763.0,True,2,Mouse,2,Accesorios,1,685002,685002,Tienda Física
2026-017,2026-03-01,156,Diego,Valenzuela,diego.valenzuela156@mail.cl,Masculino,2022-07-21,Biobío,Chile,43.0,513224.0,True,1,Notebook,1,Tecnología,3,356997,1070991,Tienda Física
2026-018,2026-08-05,270,Daniela,Morales,daniela.morales270@mail.cl,Femenino,2023-05-28,RM,Chile,37.0,,True,2,Mouse,2,Accesorios,4,60893,243572,Tienda Física
2026-019,2026-10-07,114,Pedro,Morales,pedro.morales114@mail.cl,Masculino,2023-11-03,RM,Chile,68.0,1965746.0,True,3,Teclado,2,Accesorios,1,414189,414189,Tienda Física
2026-020,2026-07-26,167,Juan,Contreras,juan.contreras167@mail.cl,Masculino,2024-10-28,RM,Chile,20.0,1005815.0,True,2,Mouse,2,Accesorios,1,687751,687751,Web
2026-021,2026-09-14,249,Francisca,Soto,francisca.soto249@mail.cl,Masculino,2022-07-13,Araucanía,Chile,43.0,550861.0,False,3,Teclado,2,Accesorios,2,630501,1261002,Tienda Física
2026-022,2026-07-06,74,Sebastián,Díaz,sebastián.díaz74@mail.cl,Femenino,2023-04-02,Coquimbo,Chile,52.0,1662928.0,True,6,Tablet,1,Tecnología,1,782718,782718,App
2026-023,2026-01-21,240,Andrés,Espinoza,andrés.espinoza240@mail.cl,Femenino,2022-07-18,Valparaíso,Chile,61.0,1786836.0,False,5,Audífonos,2,Accesorios,1,422106,422106,App
2026-024,2026-07-17,118,Constanza,Morales,constanza.morales118@mail.cl,Masculino,2022-02-17,RM,Chile,43.0,1088579.0,True,5,Audífonos,2,Accesorios,2,645861,1291722,Web
2026-025,2026-12-13,175,Constanza,Martínez,constanza.martínez175@mail.cl,Femenino,2024-12-12,RM,Chile,69.0,2330393.0,False,2,Mouse,2,Accesorios,4,362895,1451580,Tienda Física
2026-026,2026-10-15,292,Diego,Araya,diego.araya292@mail.cl,Masculino,2024-03-03,Valparaíso,Chile,,1396782.0,False,2,Mouse,2,Accesorios,4,10559,42236,App
2026-027,2026-09-14,60,Felipe,López,felipe.lópez60@mail.cl,Masculino,2022-04-27,RM,Chile,26.0,600235.0,True,1,Notebook,1,Tecnología,3,435760,1307280,App
2026-028,2026-02-28,25,Juan,Rojas,juan.rojas25@mail.cl,Femenino,2023-11-15,RM,Chile,49.0,1513343.0,False,4,Monitor,1,Tecnología,1,663668,663668,Tienda Física
2026-029,2026-06-07,297,Juan,López,juan.lópez297@mail.cl,Masculino,2022-10-25,Antofagasta,Chile,37.0,1132259.0,False,1,Notebook,1,Tecnología,1,267351,267351,Web
2026-030,2026-03-06,56,Francisca,Soto,francisca.soto56@mail.cl,Masculino,2024-12-13,Coquimbo,Chile,54.0,1662208.0,False,4,Monitor,1,Tecnología,1,495375,495375,App
2026-031,2026-10-08,89,Juan,Soto,juan.soto89@mail.cl,Masculino,2022-05-14,Biobío,Chile,62.0,1153983.0,True,1,Notebook,1,Tecnología,4,174329,697316,App
2026-032,2026-02-18,131,Daniela,López,daniela.lópez131@mail.cl,Masculino,2022-06-22,Biobío,Chile,23.0,1447609.0,False,3,Teclado,2,Accesorios,4,763642,3054568,Web
2026-033,2026-11-25,2,Andrés,Silva,andrés.silva2@mail.cl,Masculino,2024-05-21,Valparaíso,Chile,39.0,1613396.0,False,1,Notebook,1,Tecnología,4,211123,844492,Web
2026-034,2026-02-18,273,Diego,Díaz,diego.díaz273@mail.cl,Femenino,2024-03-07,Valparaíso,Chile,52.0,717285.0,True,4,Monitor,1,Tecnología,4,668323,2673292,App
2026-035,2026-02-12,131,Daniela,López,daniela.lópez131@mail.cl,Masculino,2022-06-22,Biobío,Chile,23.0,1447609.0,False,1,Notebook,1,Tecnología,2,223968,447936,App
2026-036,2026-02-15,293,Diego,Flores,diego.flores293@mail.cl,Femenino,2024-02-26,RM,Chile,21.0,2342159.0,True,2,Mouse,2,Accesorios,3,260703,782109,Tienda Física
2026-037,2026-05-28,247,Valentina,Soto,valentina.soto247@mail.cl,Femenino,2023-11-04,Coquimbo,Chile,49.0,1872401.0,False,6,Tablet,1,Tecnología,4,403852,1615408,App
2026-038,2026-04-04,80,Camila,Morales,camila.morales80@mail.cl,Masculino,2023-07-23,RM,Chile,59.0,1045977.0,True,2,Mouse,2,Accesorios,1,767847,767847,Web
2026-039,2026-07-23,214,Pedro,Soto,pedro.soto214@mail.cl,Masculino,2024-06-11,Coquimbo,Chile,26.0,2175843.0,False,1,Notebook,1,Tecnología,2,776552,1553104,Web
2026-040,2026-04-04,271,Andrés,Pérez,andrés.pérez271@mail.cl,Masculino,2022-06-14,Biobío,Chile,,841815.0,False,3,Teclado,2,Accesorios,3,677861,2033583,App
2026-041,2026-07-05,61,Juan,López,juan.lópez61@mail.cl,Femenino,2023-05-28,Coquimbo,Chile,49.0,2211741.0,False,3,Teclado,2,Accesorios,4,33341,133364,Tienda Física
2026-042,2026-06-09,32,Pedro,Díaz,pedro.díaz32@mail.cl,Femenino,2024-08-12,RM,Chile,43.0,2107618.0,True,1,Notebook,1,Tecnología,3,210940,632820,Tienda Física
2026-043,2026-11-13,181,Felipe,Pérez,felipe.pérez181@mail.cl,Femenino,2022-12-08,RM,Chile,48.0,2024357.0,True,6,Tablet,1,Tecnología,1,744665,744665,Tienda Física
2026-044,2026-11-04,260,Camila,Araya,camila.araya260@mail.cl,Femenino,2023-06-16,Coquimbo,Chile,67.0,,True,1,Notebook,1,Tecnología,3,337370,1012110,App
2026-045,2026-01-17,119,Daniela,González,daniela.gonzález119@mail.cl,Masculino,2023-12-20,Coquimbo,Chile,39.0,1688365.0,False,5,Audífonos,2,Accesorios,3,521714,1565142,Web
2026-046,2026-02-12,117,Andrés,Martínez,andrés.martínez117@mail.cl,Femenino,2022-09-06,Coquimbo,Chile,39.0,1427982.0,False,3,Teclado,2,Accesorios,3,41533,124599,Web
2026-047,2026-05-12,35,Pedro,Contreras,pedro.contreras35@mail.cl,Femenino,2022-05-24,Biobío,Chile,69.0,2019163.0,True,5,Audífonos,2,Accesorios,2,292488,584976,Tienda Física
2026-048,2026-03-22,122,Felipe,Pérez,felipe.pérez122@mail.cl,Femenino,2023-12-15,Coquimbo,Chile,34.0,595462.0,False,5,Audífonos,2,Accesorios,2,373157,746314,Tienda Física
2026-049,2026-03-04,58,Camila,Espinoza,camila.espinoza58@mail.cl,Masculino,2024-05-16,Valparaíso,Chile,69.0,2309039.0,True,4,Monitor,1,Tecnología,1,369267,369267,Tienda Física
2026-050,2026-06-15,168,Andrés,Valenzuela,andrés.valenzuela168@mail.cl,Masculino,2022-11-24,RM,Chile,64.0,962052.0,True,5,Audífonos,2,Accesorios,1,761240,761240,Web
2026-051,2026-01-02,189,Diego,Martínez,diego.martínez189@mail.cl,Masculino,2022-10-23,Valparaíso,Chile,42.0,1941852.0,True,2,Mouse,2,Accesorios,4,572602,2290408,App
2026-052,2026-07-24,170,Constanza,Silva,constanza.silva170@mail.cl,Femenino,2023-05-06,Araucanía,Chile,69.0,999876.0,False,1,Notebook,1,Tecnología,1,372470,372470,Tienda Física
2026-053,2026-05-21,158,María,Morales,maría.morales158@mail.cl,Masculino,2023-10-02,RM,Chile,61.0,1152026.0,True,3,Teclado,2,Accesorios,3,486040,1458120,Tienda Física
2026-054,2026-04-14,54,Felipe,Valenzuela,felipe.valenzuela54@mail.cl,Femenino,2024-04-13,Coquimbo,Chile,39.0,618834.0,True,6,Tablet,1,Tecnología,2,143692,287384,Tienda Física
2026-055,2026-06-27,258,Carolina,López,carolina.lópez258@mail.cl,Masculino,2022-02-04,RM,Chile,32.0,2040448.0,True,2,Mouse,2,Accesorios,3,744750,2234250,Web
2026-056,2026-01-11,80,Camila,Morales,camila.morales80@mail.cl,Masculino,2023-07-23,RM,Chile,59.0,1045977.0,True,1,Notebook,1,Tecnología,2,528534,1057068,Tienda Física
2026-057,2026-05-06,176,Carolina,Silva,carolina.silva176@mail.cl,Masculino,2023-12-15,,Chile,63.0,2056182.0,False,6,Tablet,1,Tecnología,3,779741,2339223,Web
2026-058,2026-10-02,107,Andrés,Rojas,andrés.rojas107@mail.cl,Masculino,2024-02-03,Araucanía,Chile,67.0,817537.0,False,1,Notebook,1,Tecnología,3,312553,937659,App
2026-059,2026-11-01,107,Andrés,Rojas,andrés.rojas107@mail.cl,Masculino,2024-02-03,Araucanía,Chile,67.0,817537.0,False,1,Notebook,1,Tecnología,2,41568,83136,Tienda Física
2026-060,2026-01-23,268,Camila,Flores,camila.flores268@mail.cl,Masculino,2022-10-14,RM,Chile,20.0,1057685.0,False,6,Tablet,1,Tecnología,2,139789,279578,Web
2026-061,2026-02-28,235,María,Valenzuela,maría.valenzuela235@mail.cl,Femenino,2024-11-11,RM,Chile,20.0,1272944.0,False,4,Monitor,1,Tecnología,3,775110,2325330,Web
2026-062,2026-03-31,145,Sebastián,González,sebastián.gonzález145@mail.cl,Masculino,2024-09-23,Biobío,Chile,50.0,1914397.0,False,4,Monitor,1,Tecnología,3,354620,1063860,Web
2026-063,2026-01-21,21,Camila,Espinoza,camila.espinoza21@mail.cl,Masculino,2022-08-19,Coquimbo,Chile,60.0,2323260.0,False,4,Monitor,1,Tecnología,2,325315,650630,Tienda Física
2026-064,2026-10-27,113,Valentina,Silva,valentina.silva113@mail.cl,Femenino,2022-12-26,Valparaíso,Chile,42.0,1805794.0,False,2,Mouse,2,Accesorios,4,45790,183160,Web
2026-065,2026-01-28,68,Diego,Flores,diego.flores68@mail.cl,Femenino,2024-11-05,RM,Chile,19.0,1118992.0,False,5,Audífonos,2,Accesorios,4,3580096,14320384,Web
2026-066,2026-03-20,260,Camila,Araya,camila.araya260@mail.cl,Femenino,2023-06-16,Coquimbo,Chile,67.0,,True,1,Notebook,1,Tecnología,4,274130,1096520,App
2026-067,2026-07-03,175,Constanza,Martínez,constanza.martínez175@mail.cl,Femenino,2024-12-12,RM,Chile,69.0,2330393.0,False,2,Mouse,2,Accesorios,1,618546,618546,Web
2026-068,2026-02-28,186,Valentina,Muñoz,valentina.muñoz186@mail.cl,Masculino,2023-09-15,Araucanía,Chile,39.0,1145188.0,False,4,Monitor,1,Tecnología,1,87442,87442,Tienda Física
2026-069,2026-10-12,293,Diego,Flores,diego.flores293@mail.cl,Femenino,2024-02-26,RM,Chile,21.0,2342159.0,True,1,Notebook,1,Tecnología,1,88947,88947,Web
2026-070,2026-09-27,241,Carolina,López,carolina.lópez241@mail.cl,Masculino,2024-07-04,Biobío,Chile,42.0,1596413.0,False,2,Mouse,2,Accesorios,3,323760,971280,App
2026-071,2026-12-07,176,Carolina,Silva,carolina.silva176@mail.cl,Masculino,2023-12-15,,Chile,63.0,2056182.0,False,1,Notebook,1,Tecnología,3,345076,1035228,Tienda Física
2026-072,2026-08-01,223,Diego,Morales,diego.morales223@mail.cl,Masculino,2024-04-05,Coquimbo,Chile,48.0,1071926.0,False,2,Mouse,2,Accesorios,1,670601,670601,Tienda Física
2026-073,2026-03-29,294,Camila,Espinoza,camila.espinoza294@mail.cl,Masculino,2024-01-21,Coquimbo,Chile,25.0,1670575.0,False,3,Teclado,2,Accesorios,1,548606,548606,Tienda Física
2026-074,2026-03-02,244,Diego,Muñoz,diego.muñoz244@mail.cl,Femenino,2022-12-04,Coquimbo,Chile,48.0,1393093.0,False,6,Tablet,1,Tecnología,3,406053,1218159,App
2026-075,2026-02-13,142,Juan,Valenzuela,juan.valenzuela142@mail.cl,Masculino,2024-03-31,Antofagasta,Chile,68.0,2084166.0,True,1,Notebook,1,Tecnología,1,301813,301813,Web
2026-076,2026-11-03,55,Francisca,Valenzuela,francisca.valenzuela55@mail.cl,Femenino,2022-05-30,Coquimbo,Chile,39.0,1579600.0,False,6,Tablet,1,Tecnología,3,691376,2074128,Web
2026-077,2026-11-21,285,Felipe,Rojas,felipe.rojas285@mail.cl,Masculino,2024-04-01,Valparaíso,Chile,38.0,2076590.0,True,6,Tablet,1,Tecnología,3,123694,371082,Web
2026-078,2026-02-15,112,Andrés,Morales,andrés.morales112@mail.cl,Femenino,2022-04-21,RM,Chile,,702846.0,True,1,Notebook,1,Tecnología,1,466243,466243,App
2026-079,2026-02-10,74,Sebastián,Díaz,sebastián.díaz74@mail.cl,Femenino,2023-04-02,Coquimbo,Chile,52.0,1662928.0,True,5,Audífonos,2,Accesorios,3,538058,1614174,App
2026-080,2026-03-28,52,Francisca,Rojas,francisca.rojas52@mail.cl,Femenino,2024-07-09,Valparaíso,Chile,24.0,720984.0,False,5,Audífonos,2,Accesorios,4,495260,1981040,Web
2026-081,2026-03-10,248,Juan,Muñoz,juan.muñoz248@mail.cl,Masculino,2024-03-11,Antofagasta,Chile,47.0,1768300.0,False,3,Teclado,2,Accesorios,1,460491,460491,Tienda Física
2026-082,2026-07-08,191,Carolina,Rojas,carolina.rojas191@mail.cl,Femenino,2022-04-12,Coquimbo,Chile,36.0,1116036.0,False,6,Tablet,1,Tecnología,4,136865,547460,Web
2026-083,2026-04-07,263,María,Silva,maría.silva263@mail.cl,Masculino,2024-06-29,RM,Chile,43.0,519975.0,False,5,Audífonos,2,Accesorios,1,165260,165260,Tienda Física
2026-084,2026-05-01,132,Camila,Rojas,camila.rojas132@mail.cl,Femenino,2022-08-13,Valparaíso,Chile,29.0,889678.0,True,5,Audífonos,2,Accesorios,2,773361,1546722,App
2026-085,2026-09-17,282,Diego,Pérez,diego.pérez282@mail.cl,Masculino,2024-10-06,Valparaíso,Chile,26.0,1478080.0,True,6,Tablet,1,Tecnología,4,133168,532672,Web
2026-086,2026-09-05,173,Carolina,Muñoz,carolina.muñoz173@mail.cl,Femenino,2024-03-25,Valparaíso,Chile,28.0,1127433.0,True,2,Mouse,2,Accesorios,3,131937,395811,App
2026-087,2026-02-11,287,Juan,González,juan.gonzález287@mail.cl,Masculino,2022-04-12,RM,Chile,52.0,1548173.0,False,4,Monitor,1,Tecnología,1,484857,484857,Web
2026-088,2026-04-25,131,Daniela,López,daniela.lópez131@mail.cl,Masculino,2022-06-22,Biobío,Chile,23.0,1447609.0,False,2,Mouse,2,Accesorios,1,327545,327545,Tienda Física
2026-089,2026-08-30,16,Francisca,Contreras,francisca.contreras16@mail.cl,Femenino,2022-02-10,Antofagasta,Chile,26.0,1579111.0,False,6,Tablet,1,Tecnología,1,592018,592018,App
2026-090,2026-05-21,242,Felipe,González,felipe.gonzález242@mail.cl,Femenino,2023-06-05,RM,Chile,39.0,2340117.0,True,2,Mouse,2,Accesorios,3,111999,335997,Tienda Física
2026-091,2026-05-27,21,Camila,Espinoza,camila.espinoza21@mail.cl,Masculino,2022-08-19,Coquimbo,Chile,60.0,2323260.0,False,1,Notebook,1,Tecnología,3,456880,1370640,Web
2026-092,2026-03-13,167,Juan,Contreras,juan.contreras167@mail.cl,Masculino,2024-10-28,RM,Chile,20.0,1005815.0,True,2,Mouse,2,Accesorios,1,556312,556312,Web
2026-093,2026-10-02,258,Carolina,López,carolina.lópez258@mail.cl,Masculino,2022-02-04,RM,Chile,32.0,2040448.0,True,6,Tablet,1,Tecnología,4,505336,2021344,App
2026-094,2026-11-22,221,Daniela,Rojas,daniela.rojas221@mail.cl,Femenino,2022-04-02,Antofagasta,Chile,65.0,2025416.0,True,1,Notebook,1,Tecnología,4,636776,2547104,App
2026-095,2026-12-16,196,Felipe,López,felipe.lópez196@mail.cl,Masculino,2022-09-07,RM,Chile,32.0,1164180.0,True,4,Monitor,1,Tecnología,3,184166,552498,Tienda Física
2026-096,2026-08-16,154,Rodrigo,Espinoza,rodrigo.espinoza154@mail.cl,Femenino,2024-02-18,Coquimbo,Chile,63.0,784260.0,True,1,Notebook,1,Tecnología,3,463028,1389084,Web
2026-097,2026-06-22,121,Felipe,Espinoza,felipe.espinoza121@mail.cl,Masculino,2024-03-16,Coquimbo,Chile,32.0,2119135.0,True,4,Monitor,1,Tecnología,2,617871,1235742,App
2026-098,2026-12-21,110,Diego,Flores,diego.flores110@mail.cl,Femenino,2022-05-18,Antofagasta,Chile,27.0,2059312.0,False,5,Audífonos,2,Accesorios,4,685616,2742464,Tienda Física
2026-099,2026-01-11,268,Camila,Flores,camila.flores268@mail.cl,Masculino,2022-10-14,RM,Chile,20.0,1057685.0,False,1,Notebook,1,Tecnología,2,438373,876746,App
2026-100,2026-04-26,19,Juan,Pérez,juan.pérez19@mail.cl,Femenino,2023-05-18,Biobío,Chile,56.0,2194490.0,True,4,Monitor,1,Tecnología,4,661021,2644084,Web
2026-101,2026-03-21,10,Camila,Muñoz,camila.muñoz10@mail.cl,Femenino,2023-07-20,,Chile,46.0,1987550.0,False,6,Tablet,1,Tecnología,4,710251,2841004,Web
2026-102,2026-04-07,59,María,Araya,maría.araya59@mail.cl,Femenino,2023-10-19,RM,Chile,36.0,528251.0,False,3,Teclado,2,Accesorios,1,572453,572453,Web
2026-103,2026-10-10,9,Carolina,Flores,carolina.flores9@mail.cl,Femenino,2022-02-04,Antofagasta,Chile,53.0,960337.0,False,1,Notebook,1,Tecnología,4,358152,1432608,Web
2026-104,2026-07-27,8,Sebastián,López,sebastián.lópez8@mail.cl,Masculino,2024-06-16,Valparaíso,Chile,64.0,1178843.0,True,2,Mouse,2,Accesorios,1,584586,584586,Web
